bldg_id,street_address,zip_code,last_reg,rc_count,docket_no,case_type,case_status,filing_date,closing_date,close_code,staff_id,mci_item,claim_cost,allow_cost,wk_beg_dt
213712,1874 BATHGATE AVE BRONX NY,10457,2020,0,HR610305OM,OM,OPEN,6/17/19,N/A,NONE,MMV,APARTMENT WINDOWS,28450,0,1/14/19
213712,1874 BATHGATE AVE BRONX NY,10457,2020,0,HR610305OM,OM,OPEN,6/17/19,N/A,NONE,MMV,NEW ROOF,10000,0,7/23/18
213712,1874 BATHGATE AVE BRONX NY,10457,2020,0,HR610305OM,OM,OPEN,6/17/19,N/A,NONE,MMV,ROOF DOOR,970,0,10/9/18
213712,1874 BATHGATE AVE BRONX NY,10457,2020,0,HR610305OM,OM,OPEN,6/17/19,N/A,NONE,MMV,BASEMENT DOOR,1619,0,3/9/18
213712,1874 BATHGATE AVE BRONX NY,10457,2020,0,HR610305OM,OM,OPEN,6/17/19,N/A,NONE,MMV,CHIMNEY,5200,0,3/6/19
213712,1874 BATHGATE AVE BRONX NY,10457,2020,0,HR610305OM,OM,OPEN,6/17/19,N/A,NONE,MMV,SEWER LINE,7900,0,2/27/19
213712,1874 BATHGATE AVE BRONX NY,10457,2020,0,HR610305OM,OM,OPEN,6/17/19,N/A,NONE,MMV,SEWER TRAP,2375,0,4/30/19
213712,1874 BATHGATE AVE BRONX NY,10457,2020,0,HR610305OM,OM,OPEN,6/17/19,N/A,NONE,MMV,EMERGENCY LIGHTS,4400,0,4/26/19
213712,1874 BATHGATE AVE BRONX NY,10457,2020,0,HR610305OM,OM,OPEN,6/17/19,N/A,NONE,MMV,ELEC. GROUNDING SYST,1200,0,2/25/19
213712,1874 BATHGATE AVE BRONX NY,10457,2020,0,HR610305OM,OM,OPEN,6/17/19,N/A,NONE,MMV,CEMENT 2 WINDOWS,1800,0,5/3/19
206275,1452 BEACH AVE BRONX NY,10460,2020,0,XE610018X,X,CLOSED,5/4/09,1/12/12,GP,RX-00001-12,N/A,N/A,N/A,N/A
206275,1452 BEACH AVE BRONX NY,10460,2020,0,XF610012X,X,CLOSED,6/10/09,12/21/11,VO,D99,N/A,N/A,N/A,N/A
200522,1478 BEACH AVE BRONX NY,10460,2020,1,YI630077X,X,CLOSED,9/22/10,4/26/11,GR,RXX-000104-20,N/A,N/A,N/A,N/A
207157,1522 BEACH AVE BRONX NY,10460,2020,0,XK630091OM,OM,CLOSED,11/13/09,4/30/10,VO,M99,N/A,N/A,N/A,N/A
207157,1522 BEACH AVE BRONX NY,10460,2020,0,XK610092OM,OM,CLOSED,11/13/09,10/8/10,GP,RXX-000922-18,NEW ROOF,20635,20300,8/27/07
208142,2350 BEAUMONT AVE BRONX NY,10458,2020,2,YG630011X,X,CLOSED,7/13/10,7/15/10,CW,RXX-000104-20,N/A,N/A,N/A,N/A
201546,2420 BEAUMONT AVE BRONX NY,10458,1994,0,YG610034X,X,CLOSED,7/13/10,7/22/10,CW,RXX-000811-18,N/A,N/A,N/A,N/A
210739,699 BECK ST BRONX NY,10455,2020,0,AT610015X,X,CLOSED,8/1/12,8/9/12,CW,RX-00011-12,N/A,N/A,N/A,N/A
204467,28 BEDFORD PARK BLVD BRONX NY,10468,2020,0,GT610049OM,OM,CLOSED,8/17/18,11/15/18,GP,RRO-00008-18,COMPACTOR,13850,13550,6/29/17
218248,36 BEDFORD PARK BLVD BRONX NY,10468,2018,1,YH630134X,X,CLOSED,8/27/10,9/24/10,CW,RXX-000811-18,N/A,N/A,N/A,N/A
202640,211 BEDFORD PARK BLVD BRONX NY,10458,2020,1,CS630059OM,OM,CLOSED,7/22/14,8/14/15,GP,RRT-00018-15,NEW WINDOWS SUPPLIER,63455,58962.34,3/19/13
202640,211 BEDFORD PARK BLVD BRONX NY,10458,2020,1,CS630059OM,OM,CLOSED,7/22/14,8/14/15,GP,RRT-00018-15,INSTALLER,50050,47670,3/19/13
202640,211 BEDFORD PARK BLVD BRONX NY,10458,2020,1,CS630059OM,OM,CLOSED,7/22/14,8/14/15,GP,RRT-00018-15,BATHROOM/KITCHEN,626500,599775,2/15/13
202640,211 BEDFORD PARK BLVD BRONX NY,10458,2020,1,CS630059OM,OM,CLOSED,7/22/14,8/14/15,GP,RRT-00018-15,REPIPING,259500,248975,2/15/13
214085,222 BEDFORD PARK BLVD BRONX NY,10458,2020,0,FT610072OM,OM,CLOSED,8/29/17,12/7/17,GR,ROM-00101-17,ELEVATOR UPGRADING,131930,131930,8/30/16
211482,305 BEDFORD PARK BLVD BRONX NY,10458,2020,0,DP610064OM,OM,CLOSED,4/20/15,4/28/16,GP,ROM-00035-16,WINDOW SUPPLIER,25701,22922.44,6/30/13
211482,305 BEDFORD PARK BLVD BRONX NY,10458,2020,0,DP610064OM,OM,CLOSED,4/20/15,4/28/16,GP,ROM-00035-16,WINDOW INSTALLER,19240,17160,6/30/13
211482,305 BEDFORD PARK BLVD BRONX NY,10458,2020,0,DP610064OM,OM,CLOSED,4/20/15,4/28/16,GP,ROM-00035-16,TV/SECURITY SYSTEM,5344,0,7/5/12
211482,305 BEDFORD PARK BLVD BRONX NY,10458,2020,0,DP610064OM,OM,CLOSED,4/20/15,4/28/16,GP,ROM-00035-16,REPIPING,80000,80000,7/18/14
211482,305 BEDFORD PARK BLVD BRONX NY,10458,2020,0,DP610064OM,OM,CLOSED,4/20/15,4/28/16,GP,ROM-00035-16,BATHROOM/KITCHEN MOD,208000,197400,7/18/14
211482,305 BEDFORD PARK BLVD BRONX NY,10458,2020,0,GT610041OM,OM,OPEN,8/23/18,N/A,GP,MLT2,BRICKWORK,45000,0,3/1/17
211482,305 BEDFORD PARK BLVD BRONX NY,10458,2020,0,HN610087OM,OM,CLOSED,2/13/19,2/14/20,GP,ROM-00009-20,BACKFLOW DEVICE,8250,7685,1/31/18
221777,125 BELLAMY LOOP BRONX NY,10475,NR,0,CW610058X,X,CLOSED,11/14/14,6/3/15,CW,RX-00003-15,N/A,N/A,N/A,N/A
210217,2114 BELMONT AVE BRONX NY,10457,1993,0,BS610016X,X,CLOSED,7/12/13,7/12/13,CW,RX-00004-13,N/A,N/A,N/A,N/A
203034,2319 BELMONT AVE BRONX NY,10458,2020,0,YB630050OM,OM,CLOSED,2/12/10,9/1/10,GR,RXX-000922-18,GAS REPIPE,35500,35500,5/30/08
218422,2024 BENEDICT AVE BRONX NY,10462,2020,1,AO630021OM,OM,CLOSED,3/2/12,10/22/12,GP,ROM-00064-12,ELEVATOR MODERNIZED,186601.8,180601.8,1/20/11
211154,1910 BENEDICT AVE BRONX NY,10462,2020,0,YI610087X,X,CLOSED,9/22/10,2/24/11,GP,RXX-000104-20,N/A,N/A,N/A,N/A
211154,1910 BENEDICT AVE BRONX NY,10462,2020,0,ZB610002X,X,CLOSED,2/10/11,2/24/11,GP,RXX-000104-20,N/A,N/A,N/A,N/A
215664,1625 BENSON ST BRONX NY,10461,2020,0,BP610002OM,OM,CLOSED,4/1/13,2/6/14,DE,ROM-00005-14,ROOF/POINTING/SILLS,60000,0,6/4/10
206355,1860 BILLINGSLEY TER BRONX NY,10453,2020,0,BU630066OM,OM,CLOSED,9/26/13,4/25/14,GP,ROM-00016-14,BURNER,33000,32465,3/5/12
202648,1915 BILLINGSLEY TER BRONX NY,10453,2018,1,YG630037X,X,CLOSED,7/13/10,2/18/11,GR,RXX-000104-20,N/A,N/A,N/A,N/A
221493,2039 BLACKROCK AVE BRONX NY,10472,2020,0,IV610016OM,OM,OPEN,10/14/20,N/A,NONE,MJM1,ELEVATOR UPGRADING,314500,0,3/4/19
221706,3725 BLACKSTONE AVE BRONX NY,10463,2020,0,YF610001OM,OM,CLOSED,6/1/10,12/28/11,GR,RISF-00100-14,ELEVATOR UPGRADING,75000,75000,10/9/08
221205,3935 BLACKSTONE AVE BRONX NY,10471,2020,0,CM610001X,X,CLOSED,1/2/14,1/2/14,CW,RX-00001-14,N/A,N/A,N/A,N/A
221205,3935 BLACKSTONE AVE BRONX NY,10471,2020,0,CM610002X,X,CLOSED,1/2/14,1/2/14,CW,RX-00001-14,N/A,N/A,N/A,N/A
221205,3935 BLACKSTONE AVE BRONX NY,10471,2020,0,CT630017X,X,CLOSED,8/20/14,9/2/14,CW,RX-00006-14,N/A,N/A,N/A,N/A
212063,1849 BOGART AVE BRONX NY,10462,2020,0,YH630007OM,OM,CLOSED,8/11/10,2/11/11,GR,RXX-000803-19,BOILER/BURNER,40000,40000,9/17/09
212063,1849 BOGART AVE BRONX NY,10462,2020,0,BN630022X,X,CLOSED,2/14/13,2/25/13,CW,RX-00006-13,N/A,N/A,N/A,N/A
212062,1851 BOGART AVE BRONX NY,10462,2020,1,BW630024X,X,CLOSED,11/14/13,11/14/13,CW,RX-00009-13,N/A,N/A,N/A,N/A
218185,1865 BOGART AVE BRONX NY,10462,2020,0,HP610008OM,OM,CLOSED,4/5/19,11/17/20,DE,M66,POINTING/PARAPET,215000,0,5/1/17
218185,1865 BOGART AVE BRONX NY,10462,2020,0,HP610008OM,OM,CLOSED,4/5/19,11/17/20,DE,M66,FRONT VESTUBLE,10650,0,9/28/18
218465,2160 BOLTON ST BRONX NY,10462,2020,0,AR630039OM,OM,CLOSED,6/28/12,4/4/13,GP,RRT-00010-13,FACADE,797705,781647.41,4/5/11
218465,2160 BOLTON ST BRONX NY,10462,2020,0,CV630041OM,OM,CLOSED,10/28/14,4/30/15,GP,ROM-00023-15,BOILER/BURNER,121350,120773,9/15/13
218465,2160 BOLTON ST BRONX NY,10462,2020,0,DV630010X,X,CLOSED,10/20/15,1/11/16,GR,RISF-00036-16,N/A,N/A,N/A,N/A
218465,2160 BOLTON ST BRONX NY,10462,2020,0,EX630095OM,OM,CLOSED,12/7/16,6/1/17,GP,ROM-00049-17,ELEVATOR UPGRADING,140736,139512,10/5/15
203886,2165 BOLTON ST BRONX NY,10462,2020,0,BW610016X,X,CLOSED,11/13/13,11/20/13,CW,RX-00013-13,N/A,N/A,N/A,N/A
217735,2180 BOLTON ST BRONX NY,10462,2020,1,AR630032OM,OM,CLOSED,6/28/12,5/1/13,GP,RRT-00019-15,FACADE,899878.5,863211,2/22/11
217735,2180 BOLTON ST BRONX NY,10462,2020,1,AR630032OM,OM,CLOSED,6/28/12,5/1/13,GP,RRT-00019-15,DOORS,3600,0,2/22/11
217735,2180 BOLTON ST BRONX NY,10462,2020,1,DP630080OM,OM,CLOSED,4/16/15,5/12/16,GP,ROM-00041-16,BOILER/BURNER,122000,119838,9/15/13
217735,2180 BOLTON ST BRONX NY,10462,2020,1,DV610009X,X,CLOSED,10/20/15,12/23/15,GP,RX-00006-15,N/A,N/A,N/A,N/A
217735,2180 BOLTON ST BRONX NY,10462,2020,1,FU630055OM,OM,CLOSED,9/29/17,12/12/17,GR,ROM-00100-17,ELEVATOR UPGRADING,127370,127370,9/25/16
221022,2190 BOLTON ST BRONX NY,10462,2020,0,XA610049OM,OM,CLOSED,1/16/09,4/28/10,GP,RXX-000915-18,NEW WORM & GEAR SET,13546.88,0,11/26/07
221022,2190 BOLTON ST BRONX NY,10462,2020,0,XA610049OM,OM,CLOSED,1/16/09,4/28/10,GP,RXX-000915-18,HC3500 HEAT COMPUTER,3150,0,6/1/05
221022,2190 BOLTON ST BRONX NY,10462,2020,0,XA610049OM,OM,CLOSED,1/16/09,4/28/10,GP,RXX-000915-18,TV/SECURITY SYSTEM,11195,11195,4/1/08
206249,1230 BOSTON RD BRONX NY,10456,NR,0,YI630075X,X,CLOSED,9/15/10,9/24/10,CW,RXX-000811-18,N/A,N/A,N/A,N/A
214218,1444 BOSTON RD BRONX NY,10460,2019,0,GM610080OM,OM,CLOSED,1/26/18,3/30/18,GR,ROM-00024-18,POINTING,23000,23000,5/27/16
204456,1670 BOSTON RD BRONX NY,10460,2019,0,YD610077X,X,CLOSED,4/14/10,5/4/10,CW,RXX-000811-18,N/A,N/A,N/A,N/A
204457,1674 BOSTON RD BRONX NY,10460,2019,0,YG620032X,X,CLOSED,7/13/10,11/30/11,VO,MX99,N/A,N/A,N/A,N/A
202560,2985 BOTANICAL SQ BRONX NY,10458,2020,0,EW610063OM,OM,CLOSED,11/18/16,5/10/18,GP,ROM-00111-18,CONCRETE,171000,0,11/1/14
202560,2985 BOTANICAL SQ BRONX NY,10458,2020,0,EW610063OM,OM,CLOSED,11/18/16,5/10/18,GP,ROM-00111-18,HALLWAY WINDOWS,26896.95,25445,6/1/14
202560,2985 BOTANICAL SQ BRONX NY,10458,2020,0,GW610033OM,OM,CLOSED,11/14/18,1/27/20,GP,ROM-00003-20,CONCRETE WALKWAY,375018.8,361892.6,11/3/15
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,AU610025OM,OM,CLOSED,9/14/12,12/9/13,GP,ROM-00074-13,EXT. REST./POINTING,414920.45,245016.95,6/16/10
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,CO610017OM,OM,CLOSED,3/7/14,4/16/15,GP,RRT-00022-15,APARTMENT WINDOWS,525014,403876.25,2/28/12
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,CO610017OM,OM,CLOSED,3/7/14,4/16/15,GP,RRT-00022-15,WINDOW GUARDS,47095,0,2/28/12
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,CO610017OM,OM,CLOSED,3/7/14,4/16/15,GP,RRT-00022-15,BALCONY DOORS,210787,209287,2/28/12
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,CO610017OM,OM,CLOSED,3/7/14,4/16/15,GP,RRT-00022-15,BASEMENT WINDOWS,26750,26750,2/28/12
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,CO610017OM,OM,CLOSED,3/7/14,4/16/15,GP,RRT-00022-15,SIDEWALK SHED,70774.22,63803.56,2/8/12
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,CO610017OM,OM,CLOSED,3/7/14,4/16/15,GP,RRT-00022-15,CONSULTANT ENGINEER,13877.06,0,11/8/11
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,CS610009OM,OM,CLOSED,7/18/14,11/24/14,GP,ROM-00074-14,HOT WATER HEATERS 2,159000,140611.05,6/18/12
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,CS610021OM,OM,CLOSED,7/18/14,4/15/15,GP,ROM-00019-15,NEW BURNERS,289000,274000,4/20/12
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,CS610021OM,OM,CLOSED,7/18/14,4/15/15,GP,ROM-00019-15,INSTALLED GAS PIPING,166147.77,166147.77,12/27/11
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,CS610021OM,OM,CLOSED,7/18/14,4/15/15,GP,ROM-00019-15,NEW OIL TANK,140000,140000,4/20/12
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,DU610015OM,OM,CLOSED,9/4/15,12/7/16,GP,RRO-00012-20,FLOORING,262488.33,87558.33,7/28/14
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,DU610015OM,OM,CLOSED,9/4/15,12/7/16,GP,RRO-00012-20,ENTRANCE DOORS,54000,21346.67,7/28/14
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,DU610015OM,OM,CLOSED,9/4/15,12/7/16,GP,RRO-00012-20,CANOPY |  ETC.,53000,0,7/28/14
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,DU610015OM,OM,CLOSED,9/4/15,12/7/16,GP,RRO-00012-20,CARPET,63786.12,62314.87,3/14/13
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,DU610015OM,OM,CLOSED,9/4/15,12/7/16,GP,RRO-00012-20,TV/SECURITY SYSTEM,76467.5,76467.5,12/3/12
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,IW610003OM,OM,OPEN,11/6/20,N/A,GP,MJM1,ROOF/FACADE,1063898,0,8/1/18
221789,825 BOYNTON AVE BRONX NY,10473,2020,0,IW610003OM,OM,OPEN,11/6/20,N/A,GP,MJM1,ARCHITECTURAL FEES,30968,0,4/12/17
221790,875 BOYNTON AVE BRONX NY,10473,2020,0,AU610050OM,OM,CLOSED,9/14/12,12/9/13,GP,ROM-00074-13,POINTING/MASONRY,414920.45,245282.45,6/16/10
221790,875 BOYNTON AVE BRONX NY,10473,2020,0,CS610018OM,OM,CLOSED,7/18/14,11/4/14,GP,ROM-00075-14,HOT WATER HEATERS 2,127000,105731,4/20/12
221790,875 BOYNTON AVE BRONX NY,10473,2020,0,DU610007OM,OM,CLOSED,9/4/15,12/7/16,GP,RRO-00012-20,FLOORING,263003.33,76018.33,10/7/13
221790,875 BOYNTON AVE BRONX NY,10473,2020,0,DU610007OM,OM,CLOSED,9/4/15,12/7/16,GP,RRO-00012-20,ENTRANCE DOORS,54000,21346.67,10/7/13
221790,875 BOYNTON AVE BRONX NY,10473,2020,0,DU610007OM,OM,CLOSED,9/4/15,12/7/16,GP,RRO-00012-20,CANOPY |  ETC.,69500,0,10/7/13
221790,875 BOYNTON AVE BRONX NY,10473,2020,0,DU610007OM,OM,CLOSED,9/4/15,12/7/16,GP,RRO-00012-20,CARPET,63786.12,62314.87,3/4/13
221790,875 BOYNTON AVE BRONX NY,10473,2020,0,DU610007OM,OM,CLOSED,9/4/15,12/7/16,GP,RRO-00012-20,TV/SECURITY SYSTEM,76467.5,76467.5,2/4/13
201094,1015 BOYNTON AVE BRONX NY,10472,2020,0,XG630070OM,OM,CLOSED,7/30/09,7/19/10,GP,RXX-000922-18,ELEVATOR UPGRADING,52000,50480.9,6/28/07
201094,1015 BOYNTON AVE BRONX NY,10472,2020,0,BV630040X,X,CLOSED,10/17/13,11/14/13,GR,RX-00012-13,N/A,N/A,N/A,N/A
201102,1030 BOYNTON AVE BRONX NY,10472,2020,0,AT610029X,X,CLOSED,8/3/12,8/15/12,CW,RX-00012-12,N/A,N/A,N/A,N/A
205899,1153 BOYNTON AVE BRONX NY,10472,2020,1,CU630056OM,OM,CLOSED,9/29/14,2/5/15,GP,ROM-00010-15,NEW BOILER,44500,44402,10/17/12
205899,1153 BOYNTON AVE BRONX NY,10472,2020,1,CU630056OM,OM,CLOSED,9/29/14,2/5/15,GP,ROM-00010-15,WATERPROOF/ENT. BULD,18020,0,6/18/14
205120,1158 BOYNTON AVE BRONX NY,10472,2020,0,DM630061OM,OM,CLOSED,1/22/15,1/25/18,DE,ROM-00017-18,BOILER/BURNER,106900,0,8/14/12
201789,1207 BOYNTON AVE BRONX NY,10472,2020,0,YG610040OM,OM,CLOSED,7/19/10,4/14/11,GP,RISF-00034-13,BOILER/BURNER,39000,39000,12/12/08
201789,1207 BOYNTON AVE BRONX NY,10472,2020,0,YG610040OM,OM,CLOSED,7/19/10,4/14/11,GP,RISF-00034-13,HEAT TIMER,9550,0,12/3/08
200268,762 BRADY AVE BRONX NY,10462,2020,0,ZI610010X,X,CLOSED,9/21/11,3/9/12,GR,RX-00003-12,N/A,N/A,N/A,N/A
202635,2773 BRIGGS AVE BRONX NY,10458,2020,0,BT610004OM,OM,CLOSED,8/5/13,11/7/13,DE,ROM-00071-13,ROOF INSULATION,7090,0,7/20/11
202635,2773 BRIGGS AVE BRONX NY,10458,2020,0,CP610020X,X,CLOSED,4/25/14,5/1/14,CW,RX-00003-14,N/A,N/A,N/A,N/A
204304,2885 BRIGGS AVE BRONX NY,10458,2020,0,DR610025OM,OM,CLOSED,6/15/15,2/26/16,GP,ROM-00016-16,REPIPING,134200,134200,3/31/15
204304,2885 BRIGGS AVE BRONX NY,10458,2020,0,DR610025OM,OM,CLOSED,6/15/15,2/26/16,GP,ROM-00016-16,KITCHN/BATH UPGRADE,243800,237100,3/31/15
204304,2885 BRIGGS AVE BRONX NY,10458,2020,0,GV610003X,X,CLOSED,10/5/18,10/9/18,GP,RTX-0001-18,N/A,N/A,N/A,N/A
207053,2886 BRIGGS AVE BRONX NY,10458,2020,0,FM610042OM,OM,CLOSED,1/27/17,6/21/17,GP,ROM-00052-17,BOILER/BURNER,89000,88233.5,7/24/15
207053,2886 BRIGGS AVE BRONX NY,10458,2020,0,FM610042OM,OM,CLOSED,1/27/17,6/21/17,GP,ROM-00052-17,ASBESTOS REMOVAL,13500,13100,12/14/15
205189,2921 BRIGGS AVE BRONX NY,10458,2020,0,YH610056X,X,CLOSED,8/18/10,8/20/10,CW,RXX-000811-18,N/A,N/A,N/A,N/A
205145,3021 BRIGGS AVE BRONX NY,10458,2020,0,FQ610076OM,OM,CLOSED,5/16/17,5/18/18,DE,ROM-00048-18,BOILER/BURNER,113000,0,6/22/15
205145,3021 BRIGGS AVE BRONX NY,10458,2020,0,FQ610076OM,OM,CLOSED,5/16/17,5/18/18,DE,ROM-00048-18,CHIMNEY,66903,0,8/12/15
205258,3029 BRIGGS AVE BRONX NY,10458,2020,0,GN630017X,X,CLOSED,2/23/18,2/23/18,CW,RX-00001-18,N/A,N/A,N/A,N/A
211452,6065 BROADWAY BRONX NY,10471,2019,0,FU610102OM,OM,CLOSED,9/15/17,6/20/18,GP,ROM-00051-18,BOILER,95000,94233.5,3/1/14
211452,6065 BROADWAY BRONX NY,10471,2019,0,FU610102OM,OM,CLOSED,9/15/17,6/20/18,GP,ROM-00051-18,CHIMNEY,924.38,0,3/1/14
221256,6495 BROADWAY BRONX NY,10471,2020,0,YI610095X,X,CLOSED,9/22/10,11/30/10,GR,RXX-000811-18,N/A,N/A,N/A,N/A
219186,6255 BROADWAY BRONX NY,10471,2019,0,DW610004OM,OM,CLOSED,11/10/15,2/5/16,GP,ROM-00018-16,BOILER/BURNER,145000,144052,11/15/13
219186,6255 BROADWAY BRONX NY,10471,2019,0,FU610022X,X,CLOSED,9/21/17,9/22/17,GR,RX-00005-17,N/A,N/A,N/A,N/A
219186,6255 BROADWAY BRONX NY,10471,2019,0,HP610009OM,OM,CLOSED,4/3/19,1/21/20,GP,ROM-00006-20,ELEVATOR UPGRADING,93800,92621.3,7/10/18
219186,6255 BROADWAY BRONX NY,10471,2019,0,HP610009OM,OM,CLOSED,4/3/19,1/21/20,GP,ROM-00006-20,LOBBY+HALLWAY FLOORS,29859.38,29544.78,5/5/18
220401,6601 BROADWAY BRONX NY,10471,2020,0,DP610027X,X,CLOSED,4/2/15,4/16/15,CW,RX-00004-15,N/A,N/A,N/A,N/A
221353,6629 BROADWAY BRONX NY,10471,2020,0,ZI610012X,X,CLOSED,9/21/11,1/10/12,GP,RX-00003-12,N/A,N/A,N/A,N/A
209544,3780 BRONX BLVD BRONX NY,10467,2020,0,BX610061OM,OM,CLOSED,12/11/13,9/8/14,GR,ROM-00053-14,SECURITY CAMERAS,13464,13464,6/1/12
209544,3780 BRONX BLVD BRONX NY,10467,2020,0,CS610007X,X,CLOSED,7/2/14,7/8/14,CW,RX-00009-14,N/A,N/A,N/A,N/A
209544,3780 BRONX BLVD BRONX NY,10467,2020,0,ER610049OM,OM,CLOSED,6/15/16,7/14/17,GP,ROM-00056-17,BACK FLOW PREVENTOR,17000,16713.5,9/4/14
208413,3830 BRONX BLVD BRONX NY,10467,2020,0,AT630014X,X,CLOSED,8/1/12,8/9/12,CW,RX-00011-12,N/A,N/A,N/A,N/A
208413,3830 BRONX BLVD BRONX NY,10467,2020,0,CQ610081OM,OM,CLOSED,5/20/14,9/28/15,GP,ROM-00055-15,ELEVATOR UPGRADING,104000,101490.3,8/13/12
208413,3830 BRONX BLVD BRONX NY,10467,2020,0,CS610062OM,OM,CLOSED,7/31/14,12/8/15,GR,ROM-00079-15,FACADE,58381.5,58381.5,7/10/12
208413,3830 BRONX BLVD BRONX NY,10467,2020,0,CS610062OM,OM,CLOSED,7/31/14,12/8/15,GR,ROM-00079-15,DOORS,14100,14100,10/25/12
208413,3830 BRONX BLVD BRONX NY,10467,2020,0,FO610020X,X,CLOSED,3/30/17,5/8/17,GP,RX-00004-17,N/A,N/A,N/A,N/A
208413,3830 BRONX BLVD BRONX NY,10467,2020,0,FO610030X,X,CLOSED,3/30/17,5/8/17,GP,RX-00004-17,N/A,N/A,N/A,N/A
204198,3908 BRONX BLVD BRONX NY,10466,2020,0,CM610019X,X,CLOSED,1/16/14,2/3/14,GP,RX-00003-14,N/A,N/A,N/A,N/A
204198,3908 BRONX BLVD BRONX NY,10466,2020,0,FT610042OM,OM,CLOSED,8/22/17,9/17/18,GP,ROM-00080-18,BACKFLOW PREVENTER,18500,17503.2,9/14/14
204198,3908 BRONX BLVD BRONX NY,10466,2020,0,FT610042OM,OM,CLOSED,8/22/17,9/17/18,GP,ROM-00080-18,TV/SECURITY SYSTEM,12014,12014,8/3/15
204198,3908 BRONX BLVD BRONX NY,10466,2020,0,FT610042OM,OM,CLOSED,8/22/17,9/17/18,GP,ROM-00080-18,WATER MAIN/NEW VALVE,36000,0,10/18/15
201882,3920 BRONX BLVD BRONX NY,10466,2020,0,BS610056OM,OM,CLOSED,7/26/13,4/30/14,GP,ROM-00013-14,NEW ROOF,190955,182805,6/5/12
201882,3920 BRONX BLVD BRONX NY,10466,2020,0,BS610056OM,OM,CLOSED,7/26/13,4/30/14,GP,ROM-00013-14,FACADE,376510,339185.8,6/5/12
201882,3920 BRONX BLVD BRONX NY,10466,2020,0,BS610056OM,OM,CLOSED,7/26/13,4/30/14,GP,ROM-00013-14,PARAPET,331800,331800,6/5/12
201882,3920 BRONX BLVD BRONX NY,10466,2020,0,BS610056OM,OM,CLOSED,7/26/13,4/30/14,GP,ROM-00013-14,APARTMENT WINDOWS,254095,252625,6/5/12
201882,3920 BRONX BLVD BRONX NY,10466,2020,0,BS610056OM,OM,CLOSED,7/26/13,4/30/14,GP,ROM-00013-14,ARCHTECT SERVICES,111241.3,110903.8,2/2/12
201882,3920 BRONX BLVD BRONX NY,10466,2020,0,DP610028X,X,CLOSED,4/2/15,4/17/15,GR,RX-00004-15,N/A,N/A,N/A,N/A
201882,3920 BRONX BLVD BRONX NY,10466,2020,0,FQ610088OM,OM,CLOSED,5/4/17,11/8/17,GR,ROM-00093-17,ELEVATOR UPGRADING,135736,135736,10/1/15
209440,3950 BRONX BLVD BRONX NY,10466,2020,2,HO630046OM,OM,OPEN,3/11/19,N/A,NONE,MAS2,BURNER,75206.97,0,1/22/15
209440,3950 BRONX BLVD BRONX NY,10466,2020,2,IU630030OM,OM,OPEN,9/18/20,N/A,NONE,MRK1,ENGINEER,28193.83,0,11/27/17
209440,3950 BRONX BLVD BRONX NY,10466,2020,2,IU630030OM,OM,OPEN,9/18/20,N/A,NONE,MRK1,FACADE,99505,0,9/19/18
208270,4040 BRONX BLVD BRONX NY,10466,2020,0,GT610054OM,OM,CLOSED,8/10/18,12/18/19,GP,A1A99,REPIPE/HOT/COLD LINE,321000,306931.5,5/25/17
208270,4040 BRONX BLVD BRONX NY,10466,2020,0,GT610054OM,OM,CLOSED,8/10/18,12/18/19,GP,A1A99,KITCHEN/BATHRM MOD.,723000,0,5/27/17
208270,4040 BRONX BLVD BRONX NY,10466,2020,0,GW610059OM,OM,OPEN,11/27/18,N/A,GP,MLT2,GAS RISERS,58000,0,5/25/17
208270,4040 BRONX BLVD BRONX NY,10466,2020,0,GW610059OM,OM,OPEN,11/27/18,N/A,GP,MLT2,REWIRING,278400,0,6/12/17
208270,4040 BRONX BLVD BRONX NY,10466,2020,0,GW610059OM,OM,OPEN,11/27/18,N/A,GP,MLT2,WINDOWS INSTALLED,53950,0,12/5/16
208270,4040 BRONX BLVD BRONX NY,10466,2020,0,GW610059OM,OM,OPEN,11/27/18,N/A,GP,MLT2,WINDOWS SUPPLIED,83338,0,12/5/16
208270,4040 BRONX BLVD BRONX NY,10466,2020,0,GW610059OM,OM,OPEN,11/27/18,N/A,GP,MLT2,MISCEL. BRICKWORK,190000,0,7/5/17
208270,4040 BRONX BLVD BRONX NY,10466,2020,0,GW610059OM,OM,OPEN,11/27/18,N/A,GP,MLT2,NEW ROOF,82500,0,7/5/17
